timestamp,open,high,low,close,volume,turnover,taker_buy_base_asset_volume,taker_buy_quote_asset_volume
2023-10-15 12:00:00,26840.5,26840.5,26813.1,26832.7,2105.175,56476524.0,1125.927,30205706.0
2023-10-15 12:30:00,26832.6,26833.1,26818.2,26824.2,1090.634,29256682.0,576.351,15460925.0
2023-10-15 13:00:00,26824.3,26958.0,26790.4,26915.0,10734.629,288440800.0,5842.5,157036800.0
2023-10-15 13:30:00,26915.0,26930.3,26828.1,26849.7,6195.669,166513170.0,2610.135,70142060.0
2023-10-15 14:00:00,26849.7,26909.2,26842.9,26891.9,2136.796,57429836.0,1234.644,33182194.0
2023-10-15 14:30:00,26892.0,26900.0,26860.5,26861.8,1258.873,33837170.0,479.391,12885826.0
2023-10-15 15:00:00,26861.8,26890.0,26838.7,26884.5,1995.762,53622050.0,1121.13,30124664.0
2023-10-15 15:30:00,26884.4,26898.0,26881.6,26885.6,1161.393,31227356.0,575.897,15484777.0
2023-10-15 16:00:00,26885.7,26905.7,26880.0,26895.9,1863.721,50117730.0,1009.905,27159406.0
2023-10-15 16:30:00,26895.9,26918.5,26892.8,26916.0,1531.888,41220800.0,890.675,23966556.0
2023-10-15 17:00:00,26916.0,27000.0,26905.5,26980.1,7378.788,198887460.0,5143.948,138657280.0
2023-10-15 17:30:00,26980.1,27013.5,26939.4,26969.5,5559.609,149963980.0,2592.697,69944504.0
2023-10-15 18:00:00,26969.5,26980.0,26943.0,26974.2,2022.828,54539044.0,855.992,23079990.0
2023-10-15 18:30:00,26974.3,27050.0,26974.2,27046.1,7119.883,192427070.0,4493.919,121455400.0
2023-10-15 19:00:00,27046.1,27073.0,27006.2,27021.3,4890.474,132234330.0,2162.693,58488564.0
2023-10-15 19:30:00,27021.3,27034.4,26970.4,27030.1,3152.459,85119640.0,1374.393,37114868.0
2023-10-15 20:00:00,27030.1,27053.5,27000.9,27051.0,1884.038,50916500.0,966.234,26114330.0
2023-10-15 20:30:00,27051.0,27456.1,27050.1,27193.9,29226.432,794691700.0,18908.959,514340480.0
2023-10-15 21:00:00,27193.9,27217.7,27074.7,27153.1,8814.411,239285800.0,4397.3,119370200.0
2023-10-15 21:30:00,27153.2,27193.0,27111.6,27164.4,3395.745,92231910.0,1643.389,44638492.0
2023-10-15 22:00:00,27164.4,27287.6,27164.3,27245.3,9069.105,247029740.0,4726.459,128738890.0
2023-10-15 22:30:00,27245.4,27259.2,27056.0,27085.7,10289.875,279229980.0,3985.283,108136240.0
2023-10-15 23:00:00,27085.6,27092.5,27018.8,27038.7,8036.529,217387070.0,2970.81,80364040.0
2023-10-15 23:30:00,27038.7,27141.4,27029.7,27139.8,4175.846,113125140.0,2528.809,68503544.0
2023-10-16 00:00:00,27139.8,27179.9,27110.4,27141.1,4889.846,132717670.0,2161.575,58675450.0
2023-10-16 00:30:00,27141.1,27168.6,27095.4,27129.0,3070.055,83292130.0,1496.401,40601068.0
2023-10-16 01:00:00,27129.0,27234.6,27127.7,27227.0,5061.769,137632370.0,2818.718,76640310.0
2023-10-16 01:30:00,27227.0,27265.0,27171.0,27181.2,5184.138,141115420.0,2261.683,61573970.0
2023-10-16 02:00:00,27181.2,27274.8,27161.9,27245.3,3684.785,100311940.0,2178.74,59319136.0
2023-10-16 02:30:00,27245.3,27258.9,27167.9,27176.1,3001.313,81645380.0,1168.259,31776550.0
2023-10-16 03:00:00,27176.0,27213.2,27142.8,27205.1,3372.653,91645690.0,1769.662,48096296.0
2023-10-16 03:30:00,27205.2,27224.2,27190.7,27221.4,2068.935,56291396.0,914.544,24884470.0
2023-10-16 04:00:00,27221.4,27233.0,27190.0,27195.2,2108.376,57365970.0,655.426,17835778.0
2023-10-16 04:30:00,27195.2,27263.7,27176.5,27238.4,2976.648,81049340.0,1627.225,44309810.0
2023-10-16 05:00:00,27238.5,28168.6,27234.8,27757.7,57570.453,1593269800.0,34882.98,965123460.0
2023-10-16 05:30:00,27757.8,27974.7,27734.0,27903.4,36973.867,1030009660.0,18172.965,506281730.0
2023-10-16 06:00:00,27903.4,27968.0,27805.0,27814.3,14630.113,408109540.0,6685.49,186526820.0
2023-10-16 06:30:00,27814.3,27897.9,27772.4,27800.0,9823.064,273386600.0,4677.758,130196070.0
2023-10-16 07:00:00,27799.9,27882.0,27794.2,27879.7,6110.883,170137460.0,3417.111,95137310.0
2023-10-16 07:30:00,27879.7,27914.2,27822.9,27837.2,5225.456,145619310.0,2615.38,72892450.0
2023-10-16 08:00:00,27837.2,27890.2,27801.6,27805.0,6887.465,191806130.0,3356.441,93481120.0
2023-10-16 08:30:00,27805.1,27840.4,27792.7,27792.8,4600.71,127955960.0,1726.405,48018444.0
2023-10-16 09:00:00,27792.7,27797.9,27627.4,27682.6,18671.354,517140130.0,7977.101,220911090.0
2023-10-16 09:30:00,27682.6,27768.0,27661.3,27757.1,6261.513,173572320.0,3625.127,100496580.0
2023-10-16 10:00:00,27757.2,27759.7,27682.7,27699.9,4533.589,125683550.0,1895.282,52544404.0
2023-10-16 10:30:00,27699.9,27775.5,27699.9,27752.6,4170.46,115722640.0,2370.27,65772684.0
2023-10-16 11:00:00,27752.6,27759.1,27728.8,27728.9,2052.647,56941468.0,844.242,23420070.0
2023-10-16 11:30:00,27728.8,27740.5,27660.3,27737.0,4491.384,124410460.0,2298.062,63660336.0
2023-10-16 12:00:00,27737.0,27816.7,27695.0,27777.4,7008.397,194596530.0,3938.683,109368000.0
2023-10-16 12:30:00,27777.4,27880.4,27760.8,27873.3,8374.448,232993460.0,4782.763,133091200.0
2023-10-16 13:00:00,27873.3,29488.0,27825.6,29466.7,114404.56,3261159400.0,69177.98,1972366300.0
2023-10-16 13:30:00,29470.4,30720.0,27698.5,27986.5,240870.89,6935840300.0,114309.64,3294667000.0
2023-10-16 14:00:00,27986.5,28205.7,27875.0,28193.1,40884.51,1146169300.0,23393.486,655889300.0
2023-10-16 14:30:00,28193.0,28382.0,28051.2,28181.4,29490.625,832082100.0,14604.361,412139870.0
2023-10-16 15:00:00,28181.3,28200.0,28021.4,28099.4,13225.252,371765800.0,6224.919,174997420.0
2023-10-16 15:30:00,28099.4,28140.0,28021.4,28054.0,6172.037,173234160.0,3083.711,86557030.0
2023-10-16 16:00:00,28054.1,28171.9,28050.0,28093.1,7837.51,220353010.0,3960.004,111335060.0
2023-10-16 16:30:00,28093.1,28125.2,28060.0,28078.2,4565.233,128221140.0,1939.682,54479972.0
2023-10-16 17:00:00,28078.3,28229.7,28072.8,28135.4,8070.154,227290350.0,4190.685,118026840.0
2023-10-16 17:30:00,28135.4,28222.0,28090.0,28219.0,5763.63,162327630.0,3179.798,89565704.0
2023-10-16 18:00:00,28219.0,28435.0,28214.7,28351.9,18198.506,515597820.0,9310.703,263776380.0
2023-10-16 18:30:00,28352.0,28590.0,28281.5,28536.9,17158.068,487939840.0,9027.317,256800110.0
2023-10-16 19:00:00,28536.8,28797.9,28492.2,28572.4,24820.898,711278460.0,12705.876,364126460.0
2023-10-16 19:30:00,28572.4,28577.5,28376.1,28457.9,12989.401,369638720.0,6144.559,174837700.0
2023-10-16 20:00:00,28457.9,28633.3,28418.5,28586.6,8738.929,249348750.0,4903.959,139930480.0
2023-10-16 20:30:00,28586.6,28586.6,28305.4,28390.8,9028.186,256713280.0,3483.511,99059864.0
2023-10-16 21:00:00,28390.8,28404.6,28220.7,28348.6,8649.322,244862780.0,4247.521,120257530.0
2023-10-16 21:30:00,28348.6,28443.5,28348.6,28411.9,3797.841,107857360.0,2016.579,57273076.0
2023-10-16 22:00:00,28411.9,28455.9,28383.9,28394.7,3484.506,99024310.0,1637.809,46548684.0
2023-10-16 22:30:00,28394.6,28548.0,28364.5,28492.5,5842.689,166387340.0,2987.469,85081790.0
2023-10-16 23:00:00,28492.5,28534.5,28426.0,28454.5,3637.566,103584180.0,1658.611,47234708.0
2023-10-16 23:30:00,28454.6,28511.5,28422.6,28486.3,2569.148,73154500.0,1370.464,39025550.0
2023-10-17 00:00:00,28486.3,28534.4,28296.2,28331.0,10426.189,296164640.0,4030.829,114522264.0
2023-10-17 00:30:00,28331.0,28402.3,28220.0,28263.9,7663.437,216982030.0,3464.276,98103540.0
2023-10-17 01:00:00,28263.8,28344.0,28254.0,28341.2,3874.438,109659490.0,2347.031,66431530.0
2023-10-17 01:30:00,28341.2,28409.5,28314.6,28339.2,3222.196,91374510.0,1778.223,50431896.0
2023-10-17 02:00:00,28339.2,28350.0,28277.2,28326.2,3345.06,94700790.0,1572.169,44512344.0
2023-10-17 02:30:00,28326.2,28379.5,28313.8,28358.3,2302.374,65295330.0,1107.626,31410886.0
2023-10-17 03:00:00,28358.3,28358.7,28264.1,28268.0,2324.368,65806920.0,807.07,22850274.0
2023-10-17 03:30:00,28267.9,28300.0,28239.2,28259.9,2967.2,83859210.0,1468.871,41516092.0
2023-10-17 04:00:00,28259.9,28260.0,28055.0,28211.7,14612.068,411302180.0,7086.319,199454940.0
2023-10-17 04:30:00,28211.6,28232.6,28136.9,28175.0,3724.736,104994504.0,1996.457,56280280.0
2023-10-17 05:00:00,28175.0,28217.3,28137.3,28192.8,2957.505,83314690.0,1622.779,45719748.0
2023-10-17 05:30:00,28192.9,28221.2,28128.7,28212.0,3083.251,86878730.0,1707.139,48109880.0
2023-10-17 06:00:00,28212.0,28212.1,28112.8,28114.4,4714.931,132691790.0,2249.67,63305836.0
2023-10-17 06:30:00,28114.4,28227.0,28105.3,28214.7,4090.431,115204710.0,2333.03,65717880.0
2023-10-17 07:00:00,28214.7,28265.9,28195.9,28207.6,4858.66,137161800.0,2503.023,70668040.0
2023-10-17 07:30:00,28207.7,28452.8,28189.9,28408.2,15518.295,440128200.0,8234.79,233490140.0
2023-10-17 08:00:00,28408.1,28509.4,28371.9,28373.9,10487.826,298195600.0,4837.507,137571550.0
2023-10-17 08:30:00,28373.9,28474.5,28339.0,28425.9,7961.991,226165340.0,3957.62,112428296.0
2023-10-17 09:00:00,28426.0,28441.1,28350.0,28381.6,2894.868,82184110.0,1203.218,34160830.0
2023-10-17 09:30:00,28381.5,28462.3,28353.3,28434.4,3495.988,99313930.0,1874.86,53264816.0
2023-10-17 10:00:00,28434.4,28605.0,28408.6,28463.5,12428.527,354375360.0,6720.022,191646260.0
2023-10-17 10:30:00,28463.6,28548.8,28392.4,28495.0,8679.075,247086290.0,4239.342,120707150.0
2023-10-17 11:00:00,28494.9,28517.0,28434.9,28459.5,4365.877,124273720.0,1962.137,55856004.0
2023-10-17 11:30:00,28459.6,28477.5,28405.3,28408.8,3408.013,96921816.0,1525.13,43376760.0
2023-10-17 12:00:00,28408.8,28458.6,28378.7,28398.5,5025.816,142774500.0,2256.543,64108490.0
2023-10-17 12:30:00,28398.4,28402.4,28145.6,28203.5,17539.342,496178880.0,7302.261,206609730.0
2023-10-17 13:00:00,28203.5,28380.0,28123.7,28249.7,17846.205,504164800.0,9361.914,264499680.0
2023-10-17 13:30:00,28249.6,28326.5,28117.0,28276.5,15639.798,441330400.0,7790.22,219844380.0
2023-10-17 14:00:00,28276.5,28439.2,28260.0,28369.9,10863.988,308045280.0,5785.203,164050200.0
2023-10-17 14:30:00,28369.9,28500.0,28343.8,28449.7,12169.861,345988770.0,6585.947,187259200.0
2023-10-17 15:00:00,28449.7,28567.7,28428.8,28445.4,12661.31,360904830.0,6287.789,179248780.0
2023-10-17 15:30:00,28445.5,28529.5,28412.5,28445.8,7107.517,202349060.0,3258.312,92763320.0
2023-10-17 16:00:00,28445.7,28555.0,28410.9,28497.0,5915.177,168454540.0,3143.282,89524190.0
2023-10-17 16:30:00,28497.1,28591.9,28488.5,28566.7,5834.756,166534910.0,3220.79,91935480.0
2023-10-17 17:00:00,28566.7,28596.0,28347.6,28412.1,11709.605,333048300.0,5164.72,146872180.0
2023-10-17 17:30:00,28412.1,28445.0,28362.4,28414.9,4602.307,130724350.0,2518.457,71538600.0
2023-10-17 18:00:00,28414.8,28474.5,28392.8,28422.0,3189.363,90702696.0,1717.366,48843268.0
2023-10-17 18:30:00,28422.0,28466.4,28290.0,28334.0,7733.249,219311840.0,3487.351,98912620.0
2023-10-17 19:00:00,28334.0,28433.8,28330.0,28412.4,4732.718,134320270.0,2770.426,78625360.0
2023-10-17 19:30:00,28412.4,28500.0,28402.1,28499.0,3669.466,104443290.0,1818.038,51747124.0
2023-10-17 20:00:00,28499.0,28528.0,28457.1,28504.8,4688.066,133562420.0,2103.32,59928680.0
2023-10-17 20:30:00,28504.9,28512.1,28430.0,28431.3,3147.933,89632620.0,1255.68,35756780.0
2023-10-17 21:00:00,28431.4,28544.3,28390.7,28537.5,4599.238,130983450.0,2668.134,76002010.0
2023-10-17 21:30:00,28537.4,28540.0,28435.4,28468.6,2080.279,59240264.0,771.499,21969108.0
2023-10-17 22:00:00,28468.6,28468.6,28386.9,28437.4,3979.035,113105970.0,1702.959,48410250.0
2023-10-17 22:30:00,28437.4,28473.5,28360.0,28405.3,2909.94,82665320.0,1516.582,43082870.0
2023-10-17 23:00:00,28405.4,28432.8,28396.3,28420.6,1446.066,41092452.0,825.593,23461020.0
2023-10-17 23:30:00,28420.6,28431.8,28371.3,28381.9,1691.419,48032268.0,726.812,20639402.0
2023-10-18 00:00:00,28382.0,28424.1,28355.2,28406.2,2730.902,77535496.0,1371.684,38947344.0
2023-10-18 00:30:00,28406.2,28408.2,28307.6,28361.4,4137.826,117264310.0,1957.626,55475828.0
2023-10-18 01:00:00,28361.5,28406.0,28307.6,28332.8,3100.835,87928056.0,1517.59,43037500.0
2023-10-18 01:30:00,28332.8,28365.0,28315.5,28340.0,2238.353,63434068.0,1146.08,32479380.0
2023-10-18 02:00:00,28340.0,28459.8,28338.8,28447.2,4025.654,114305736.0,2563.961,72803780.0
2023-10-18 02:30:00,28447.2,28494.9,28419.7,28455.7,4568.716,129991120.0,2291.252,65193132.0
2023-10-18 03:00:00,28455.6,28478.2,28429.0,28463.0,2828.372,80484800.0,1143.855,32550630.0
2023-10-18 03:30:00,28463.0,28500.0,28442.7,28498.0,2272.721,64722404.0,1285.879,36623212.0
2023-10-18 04:00:00,28498.1,28505.4,28453.8,28466.4,1916.17,54571228.0,845.072,24068818.0
2023-10-18 04:30:00,28466.4,29100.0,28428.3,28716.8,33296.78,957457200.0,19750.668,568017700.0
2023-10-18 05:00:00,28716.8,28780.0,28627.2,28688.6,17968.32,515605250.0,8923.602,256086270.0
2023-10-18 05:30:00,28688.7,28849.9,28621.3,28681.9,17959.756,515883800.0,8856.756,254405840.0
2023-10-18 06:00:00,28681.9,28728.3,28646.6,28666.0,5463.904,156752750.0,2526.357,72483096.0
2023-10-18 06:30:00,28666.0,28681.7,28607.0,28653.4,4445.245,127347304.0,1880.633,53881204.0
2023-10-18 07:00:00,28653.4,28659.5,28512.4,28555.5,10479.194,299332060.0,4428.672,126492184.0
2023-10-18 07:30:00,28555.5,28585.2,28450.0,28485.1,7349.357,209530600.0,3372.375,96150550.0
2023-10-18 08:00:00,28485.1,28539.0,28452.9,28510.8,6115.811,174284110.0,3211.048,91514344.0
2023-10-18 08:30:00,28510.8,28547.7,28471.0,28543.4,4184.416,119314260.0,2156.114,61484212.0
2023-10-18 09:00:00,28543.4,28583.5,28513.9,28545.7,4887.945,139552960.0,2648.317,75615576.0
2023-10-18 09:30:00,28545.8,28584.9,28204.8,28246.2,14561.647,413434100.0,5332.683,151450030.0
2023-10-18 10:00:00,28246.2,28402.6,28240.0,28350.1,14749.951,417900640.0,7901.471,223820860.0
2023-10-18 10:30:00,28350.0,28393.5,28304.7,28357.8,4701.115,133297900.0,2410.96,68367030.0
2023-10-18 11:00:00,28357.8,28389.0,28313.4,28333.8,3839.918,108851850.0,1845.688,52325396.0
2023-10-18 11:30:00,28333.8,28383.2,28326.9,28327.3,3025.144,85794750.0,1577.614,44745850.0
2023-10-18 12:00:00,28327.3,28371.3,28314.1,28360.5,3147.743,89213320.0,1728.914,49005924.0
2023-10-18 12:30:00,28360.5,28393.2,28263.1,28315.7,7786.248,220427860.0,3587.317,101564220.0
2023-10-18 13:00:00,28315.6,28364.9,28285.1,28342.5,6227.138,176389020.0,3518.997,99671144.0
2023-10-18 13:30:00,28342.4,28373.9,28246.5,28313.2,6842.739,193692800.0,3168.089,89688904.0
2023-10-18 14:00:00,28313.1,28354.2,28240.6,28271.7,7563.331,213976860.0,3982.419,112675144.0
2023-10-18 14:30:00,28271.6,28282.1,28126.6,28180.4,16578.092,467434000.0,7540.727,212598560.0
2023-10-18 15:00:00,28180.3,28274.6,28142.2,28258.9,6411.227,180914740.0,3619.603,102145500.0
2023-10-18 15:30:00,28259.0,28265.3,28200.1,28235.3,3589.099,101338904.0,1677.034,47353290.0
2023-10-18 16:00:00,28235.4,28366.8,28215.4,28304.4,9713.143,275064830.0,5605.877,158748660.0
2023-10-18 16:30:00,28304.4,28386.6,28262.6,28332.1,4894.531,138674140.0,2398.704,67965920.0
2023-10-18 17:00:00,28332.1,28423.4,28324.4,28388.0,6391.819,181419710.0,3466.931,98405360.0
2023-10-18 17:30:00,28388.0,28395.4,28312.2,28312.2,3551.676,100663176.0,1311.978,37183610.0
2023-10-18 18:00:00,28312.2,28352.5,28298.9,28333.6,3001.002,84998020.0,1674.304,47423384.0
2023-10-18 18:30:00,28333.6,28351.7,28264.4,28284.3,3353.202,94932296.0,1449.943,41049748.0
2023-10-18 19:00:00,28284.3,28284.3,28228.5,28264.4,3765.551,106391430.0,2084.576,58896612.0
2023-10-18 19:30:00,28264.4,28327.8,28230.2,28233.3,3176.142,89801040.0,1619.259,45786496.0
2023-10-18 20:00:00,28233.2,28293.8,28190.4,28272.6,3812.48,107664000.0,1835.53,51848640.0
2023-10-18 20:30:00,28272.7,28274.6,28169.4,28236.9,3587.483,101213120.0,1567.618,44225892.0
2023-10-18 21:00:00,28236.9,28264.3,28200.1,28261.6,2203.226,62201390.0,1134.273,32024248.0
2023-10-18 21:30:00,28261.5,28272.0,28228.5,28252.9,1177.771,33277290.0,521.83,14743726.0
2023-10-18 22:00:00,28252.9,28324.0,28230.7,28296.0,3334.255,94320570.0,1934.974,54734544.0
2023-10-18 22:30:00,28296.1,28330.0,28285.4,28330.0,1886.505,53400280.0,1013.84,28698538.0
2023-10-18 23:00:00,28329.9,28363.1,28290.0,28321.5,2789.543,79014820.0,1306.122,36999204.0
2023-10-18 23:30:00,28321.5,28345.7,28292.2,28307.1,1544.632,43733310.0,738.56,20912438.0
2023-10-19 00:00:00,28307.2,28340.2,28273.9,28331.5,2372.29,67145050.0,1120.666,31722488.0
2023-10-19 00:30:00,28331.5,28383.9,28308.0,28370.1,2852.523,80877710.0,1734.939,49194276.0
2023-10-19 01:00:00,28370.1,28404.6,28344.6,28370.0,3158.598,89633496.0,1498.108,42517012.0
2023-10-19 01:30:00,28369.9,28390.6,28076.0,28223.2,16808.047,474013920.0,7190.47,202774430.0
2023-10-19 02:00:00,28223.1,28261.4,28166.3,28166.4,4662.356,131507736.0,2384.132,67254200.0
2023-10-19 02:30:00,28166.4,28222.6,28152.1,28195.8,3284.711,92592850.0,1827.502,51519456.0
2023-10-19 03:00:00,28195.9,28248.7,28183.0,28230.1,2588.78,73065970.0,1557.779,43966076.0
2023-10-19 03:30:00,28230.1,28249.8,28212.6,28247.2,1859.038,52488960.0,1035.724,29244020.0
2023-10-19 04:00:00,28247.1,28264.0,28214.6,28244.2,2025.884,57205316.0,1129.333,31890340.0
2023-10-19 04:30:00,28244.1,28275.0,28240.0,28271.7,1748.754,49419616.0,852.945,24105478.0
2023-10-19 05:00:00,28271.7,28337.0,28258.6,28325.1,3904.228,110510120.0,2279.213,64510010.0
2023-10-19 05:30:00,28325.0,28335.8,28282.0,28298.5,2162.899,61217684.0,901.414,25511782.0
2023-10-19 06:00:00,28298.5,28314.5,28279.8,28298.8,1528.995,43266496.0,740.955,20968030.0
2023-10-19 06:30:00,28298.8,28300.0,28262.4,28275.8,2060.822,58282090.0,775.611,21934948.0
2023-10-19 07:00:00,28275.7,28295.0,28226.6,28245.4,3377.326,95414970.0,1416.091,40009440.0
2023-10-19 07:30:00,28245.4,28325.0,28245.3,28315.0,3221.385,91160150.0,1965.709,55624028.0
2023-10-19 08:00:00,28314.9,28366.2,28300.9,28340.0,4214.124,119405930.0,2315.002,65601110.0
2023-10-19 08:30:00,28339.9,28348.7,28283.5,28307.8,2668.157,75554300.0,970.846,27494574.0
2023-10-19 09:00:00,28307.8,28353.3,28267.4,28344.1,3621.821,102549120.0,1904.083,53918492.0
2023-10-19 09:30:00,28344.1,28399.0,28335.5,28384.6,5175.824,146843200.0,2831.864,80343220.0
2023-10-19 10:00:00,28384.6,28498.2,28358.0,28392.0,15275.288,434379420.0,7805.587,221968270.0
2023-10-19 10:30:00,28392.0,28479.3,28386.9,28460.9,4401.67,125186136.0,2425.695,68986780.0
2023-10-19 11:00:00,28461.0,28478.7,28405.0,28411.0,3200.469,90989930.0,1229.885,34965000.0
2023-10-19 11:30:00,28410.9,28437.5,28392.0,28436.0,2661.186,75614696.0,1309.748,37217160.0
2023-10-19 12:00:00,28436.1,28563.6,28402.6,28421.4,15098.799,430169500.0,7782.469,221746560.0
2023-10-19 12:30:00,28421.3,28523.0,28402.2,28460.6,8066.825,229604850.0,3557.646,101256530.0
2023-10-19 13:00:00,28460.6,28538.7,28414.6,28525.2,5784.529,164797340.0,2896.597,82537150.0
2023-10-19 13:30:00,28525.3,28576.4,28440.0,28463.4,6963.068,198373980.0,3311.175,94348790.0
2023-10-19 14:00:00,28463.4,28579.0,28423.3,28480.0,8706.662,248209150.0,4341.543,123784870.0
2023-10-19 14:30:00,28480.0,28742.9,28467.0,28665.6,22815.527,653070460.0,13246.323,379207170.0
2023-10-19 15:00:00,28665.5,28801.6,28550.0,28597.3,31530.002,904614000.0,14374.82,412595600.0
2023-10-19 15:30:00,28597.2,28746.5,28565.0,28659.5,11969.59,343207200.0,6069.843,174037420.0
2023-10-19 16:00:00,28659.5,28933.4,28633.0,28712.6,27210.148,783320800.0,13653.997,393158180.0
2023-10-19 16:30:00,28712.6,28732.4,28585.6,28601.6,16465.852,471694340.0,7728.864,221432240.0
2023-10-19 17:00:00,28601.7,28676.1,28590.1,28616.6,6226.883,178313150.0,2954.652,84608410.0
2023-10-19 17:30:00,28616.6,28639.5,28436.8,28532.9,14361.161,409508260.0,6711.765,191392800.0
2023-10-19 18:00:00,28532.9,28630.0,28506.1,28622.4,5864.585,167624110.0,3328.623,95142810.0
2023-10-19 18:30:00,28622.3,28680.0,28580.0,28631.5,8163.711,233769680.0,4500.678,128886650.0
2023-10-19 19:00:00,28631.5,28697.9,28630.4,28695.7,3507.373,100567256.0,2009.154,57608744.0
2023-10-19 19:30:00,28695.8,28750.0,28676.6,28734.7,5872.693,168667520.0,2981.969,85643940.0
2023-10-19 20:00:00,28734.6,28770.0,28668.0,28703.8,6580.664,189030900.0,3201.232,91978300.0
2023-10-19 20:30:00,28703.7,28883.7,28680.7,28699.5,11702.311,336788960.0,5917.467,170334960.0
2023-10-19 21:00:00,28699.5,28724.9,28620.0,28626.8,5206.397,149243120.0,2405.123,68947290.0
2023-10-19 21:30:00,28626.7,28643.8,28590.0,28590.0,3567.415,102088560.0,1579.614,45207450.0
2023-10-19 22:00:00,28590.1,28676.4,28579.1,28661.9,3038.241,86962536.0,1906.42,54567656.0
2023-10-19 22:30:00,28661.9,28691.6,28630.4,28630.8,1963.239,56265200.0,828.041,23734792.0
2023-10-19 23:00:00,28630.8,28656.9,28614.8,28635.0,1422.661,40742584.0,633.931,18154576.0
2023-10-19 23:30:00,28635.0,28700.0,28614.0,28696.9,2749.697,78821360.0,1517.336,43499080.0
2023-10-20 00:00:00,28697.0,28756.8,28652.8,28671.9,5192.842,149079800.0,2519.727,72347110.0
2023-10-20 00:30:00,28671.9,28674.9,28616.5,28620.5,2743.456,78566640.0,1337.474,38300850.0
