timestamp,open,high,low,close,volume,turnover,taker_buy_base_asset_volume,taker_buy_quote_asset_volume
2024-01-01 00:30:00,42458.4,42527.2,42386.2,42503.5,2519.461,106954490.0,1231.864,52297820.0
2024-01-01 01:00:00,42503.5,42554.9,42462.0,42524.8,1676.694,71267150.0,825.655,35095516.0
2024-01-01 01:30:00,42524.9,42832.0,42524.8,42647.9,7366.717,314702900.0,3958.183,169085070.0
2024-01-01 02:00:00,42647.9,42676.9,42562.3,42575.6,2384.982,101608930.0,1006.964,42898544.0
2024-01-01 02:30:00,42575.6,42647.6,42530.0,42620.4,2268.085,96611710.0,1134.295,48322230.0
2024-01-01 03:00:00,42620.5,42630.0,42449.0,42466.9,2740.479,116555430.0,1006.254,42793024.0
2024-01-01 03:30:00,42466.9,42493.0,42270.0,42369.8,5379.401,227867020.0,2494.878,105679530.0
2024-01-01 04:00:00,42369.8,42414.2,42235.2,42342.9,4253.699,180042100.0,1915.372,81083950.0
2024-01-01 04:30:00,42342.9,42439.8,42316.5,42436.6,2102.837,89104376.0,1240.06,52550636.0
