iteration,date,direction,entry_price,exit_price,stop_loss,position_size,pnl,balance,signal,exit_reason,is_partial,entry_rsi_14,exit_rsi_14,entry_macd_histogram,exit_macd_histogram,ensemble_score,market_phase,trend_strength,duration_hours
1,2024-08-23 15:30:00,short,60933.38,61508.05,61485.05,0.086879,-54.48,9930.72,StrongSell,StopLoss,False,44.89,41.7,0.0,0.0,0.51,ranging,0.62,0.5
1,2024-08-23 18:00:00,long,61777.54,63068.78,61124.3,0.07297,90.33,10021.05,StrongBuy,ProfitTarget,False,39.54,40.87,0.0,0.0,0.5,ranging,0.41,0.5
1,2024-08-23 21:00:00,long,63661.18,64216.92,62808.7,0.076858,38.51,10059.56,StrongBuy,ProfitTarget,False,64.43,63.07,0.0,0.0,0.51,ranging,0.4,1.5
1,2024-08-24 07:30:00,long,64612.07,64253.82,63553.73,0.142576,-58.93,10000.62,StrongBuy,StagnantExit,False,52.08,44.78,0.0,0.0,0.47,ranging,0.38,9.0
1,2024-08-24 14:00:00,short,64101.07,64199.41,64601.94,0.095839,-14.68,9985.94,StrongSell,StagnantExit,False,46.78,40.72,0.0,0.0,0.43,ranging,0.96,5.5
1,2024-08-25 03:00:00,short,63909.8,64081.21,64659.55,0.063931,-14.46,9971.48,StrongSell,StagnantExit,False,52.22,42.64,0.0,0.0,0.53,ranging,0.9,5.5
1,2024-08-25 10:00:00,short,64032.68,63861.23,64607.87,0.155725,18.18,9989.67,StrongSell,StagnantExit,False,42.47,70.43,0.0,0.0,0.52,strong_downtrend,0.81,5.5
1,2024-08-25 16:30:00,short,63829.33,64022.57,64246.74,0.114875,-28.48,9961.19,StrongSell,StagnantExit,False,70.88,48.75,0.0,0.0,0.38,ranging,0.78,5.5
1,2024-08-25 23:30:00,short,64007.2,64205.12,64725.7,0.066547,-16.82,9944.37,StrongSell,StagnantExit,False,56.28,20.37,0.0,0.0,0.48,ranging,0.76,6.0
1,2024-08-26 06:30:00,short,64045.71,63721.34,65098.41,0.075572,20.38,9964.75,StrongSell,QuickProfitTaken,False,20.01,56.04,0.0,0.0,0.53,strong_downtrend,1.0,5.5
1,2024-08-26 13:00:00,short,63757.37,63791.94,64128.01,0.156292,-13.93,9950.82,StrongSell,StagnantExit,False,55.04,53.16,0.0,0.0,0.58,strong_downtrend,0.94,5.5
1,2024-08-26 14:30:00,short,63718.99,63477.01,63991.91,0.156167,29.29,9980.12,StrongSell,ProfitTarget,False,42.55,52.47,0.0,0.0,0.67,strong_downtrend,0.43,0.5
1,2024-08-26 22:30:00,short,63325.09,62954.63,63667.97,0.139712,44.21,10024.33,StrongSell,QuickProfitTaken,False,42.29,54.72,0.0,0.0,0.55,ranging,0.26,4.5
1,2024-08-27 01:30:00,short,62673.2,62926.93,62903.71,0.159946,-49.17,9975.16,StrongSell,StopLoss,False,55.99,42.82,0.0,0.0,0.72,strong_downtrend,0.41,0.5
1,2024-08-27 06:30:00,short,63026.3,62755.58,63241.8,0.15827,34.33,10009.49,StrongSell,RSIExtreme,False,41.98,21.1,0.0,0.0,0.66,strong_downtrend,0.54,4.0
1,2024-08-27 10:00:00,short,62843.91,62366.63,63030.0,0.159275,67.49,10076.98,StrongSell,QuickProfit,False,39.8,56.32,0.0,0.0,0.72,strong_downtrend,0.96,2.5
1,2024-08-27 14:00:00,short,62282.1,62024.49,62487.25,0.161796,33.08,10110.06,StrongSell,ProfitTarget,False,57.21,67.67,0.0,0.0,0.6,ranging,0.4,1.5
1,2024-08-28 02:30:00,short,59153.9,59320.3,59501.5,0.170911,-37.1,10072.97,StrongSell,EndOfTest,False,57.95,57.95,0.0,0.0,0.62,ranging,1.0,0.0
2,2024-08-29 16:30:00,short,60762.66,60281.57,61783.97,0.165776,71.17,10144.14,StrongSell,ProfitTarget,False,25.76,29.12,0.0,0.0,0.6,strong_downtrend,1.0,1.5
2,2024-08-29 18:00:00,short,60315.23,59610.31,61253.39,0.168185,109.93,10254.07,StrongSell,ProfitTarget,False,32.67,31.23,0.0,0.0,0.69,strong_downtrend,1.0,0.5
2,2024-08-30 00:30:00,short,59113.15,59194.19,60075.5,0.173465,-22.83,10231.24,StrongSell,StagnantExit,False,36.4,58.7,0.0,0.0,0.69,strong_downtrend,1.0,5.5
2,2024-08-30 07:30:00,short,59026.1,59249.97,59967.77,0.162974,-44.73,10186.51,StrongSell,StagnantExit,False,60.52,54.39,0.0,0.0,0.6,ranging,0.64,6.0
2,2024-08-30 14:30:00,short,59402.02,58444.11,59920.29,0.171484,155.62,10342.13,StrongSell,ProfitTarget,False,49.31,70.82,0.0,0.0,0.57,ranging,0.65,5.5
2,2024-08-30 17:30:00,short,58051.21,58546.35,58524.5,0.178155,-97.09,10245.04,StrongSell,StopLoss,False,60.46,85.81,0.0,0.0,0.58,ranging,0.64,2.0
2,2024-08-30 19:30:00,short,59051.26,58684.97,59883.41,0.163442,51.64,10296.68,StrongSell,ProfitTarget,False,87.8,83.57,0.0,0.0,0.71,ranging,1.0,1.0
2,2024-08-31 06:30:00,short,58816.09,59143.32,59778.48,0.175066,-66.12,10230.56,StrongSell,StagnantExit,False,74.36,54.42,0.0,0.0,0.68,volatile,1.0,10.0
2,2024-08-31 13:00:00,short,59027.33,59166.22,59762.4,0.173319,-32.83,10197.73,StrongSell,StagnantExit,False,35.94,33.94,0.0,0.0,0.66,downtrend,0.74,5.5
2,2024-08-31 20:00:00,short,59043.71,58829.37,59680.24,0.172715,28.31,10226.04,StrongSell,StagnantExit,False,58.37,38.79,0.0,0.0,0.81,strong_downtrend,1.0,5.5
2,2024-09-01 02:00:00,short,58901.75,58304.08,60181.36,0.173612,95.06,10321.1,StrongSell,ProfitTarget,False,41.08,48.68,0.0,0.0,0.72,strong_downtrend,0.43,5.0
2,2024-09-01 05:00:00,short,58497.28,58012.81,59152.67,0.176437,76.69,10397.79,StrongSell,QuickProfit,False,57.14,38.05,0.0,0.0,0.82,strong_downtrend,0.63,2.0
2,2024-09-01 12:00:00,short,57935.33,58055.62,58455.44,0.179472,-30.49,10367.3,StrongSell,StagnantExit,False,48.7,66.05,0.0,0.0,0.82,strong_downtrend,0.59,6.0
2,2024-09-01 14:00:00,short,57968.19,57719.04,58460.52,0.178845,35.71,10403.01,StrongSell,ProfitTarget,False,58.4,57.83,0.0,0.0,0.58,ranging,0.71,1.0
2,2024-09-01 18:00:00,short,57830.76,58312.46,58290.87,0.179887,-95.58,10307.43,StrongSell,StopLoss,False,58.13,43.63,0.0,0.0,0.58,ranging,0.75,3.0
2,2024-09-01 22:00:00,short,58485.74,57501.36,59146.83,0.176238,164.74,10472.17,StrongSell,ProfitTarget,False,44.32,25.3,0.0,0.0,0.56,ranging,0.65,3.0
2,2024-09-02 04:30:00,short,57254.52,57445.63,58266.47,0.182906,-43.92,10428.25,StrongSell,StagnantExit,False,30.19,68.6,0.0,0.0,0.81,strong_downtrend,0.97,5.5
2,2024-09-02 10:00:00,short,57654.69,58390.52,58368.76,0.180874,-142.06,10286.18,StrongSell,StopLoss,False,65.53,66.79,0.0,0.0,0.76,strong_downtrend,0.98,4.5
2,2024-09-02 12:00:00,short,58614.98,58385.95,58954.54,0.175487,31.41,10317.6,StrongSell,ProfitTarget,False,45.12,53.64,0.0,0.0,0.52,ranging,1.0,0.5
2,2024-09-02 18:30:00,short,58338.47,58477.99,58635.06,0.176857,-33.51,10284.09,StrongSell,StagnantExit,False,51.89,61.63,0.0,0.0,0.52,ranging,1.0,5.5
2,2024-09-02 20:30:00,short,58478.74,58761.73,58740.12,0.17586,-58.58,10225.51,StrongSell,StopLoss,False,58.41,46.28,0.0,0.0,0.46,ranging,0.36,1.0
2,2024-09-02 22:30:00,short,59000.25,59308.96,59287.1,0.173313,-62.27,10163.24,StrongSell,StopLoss,False,37.72,37.57,0.0,0.0,0.55,ranging,0.26,0.5
2,2024-09-03 02:00:00,short,59095.8,59395.33,59373.41,0.140584,-49.23,10114.01,StrongSell,StopLoss,False,27.7,34.22,0.0,0.0,0.62,ranging,0.32,2.0
2,2024-09-03 08:30:00,short,59080.22,58769.82,59367.89,0.171191,44.51,10158.52,StrongSell,QuickProfitTaken,False,52.49,53.02,0.0,0.0,0.69,strong_downtrend,0.81,5.0
2,2024-09-03 10:00:00,short,58819.81,59052.93,59031.24,0.172706,-48.97,10109.55,StrongSell,StopLoss,False,55.28,46.48,0.0,0.0,0.59,strong_downtrend,0.53,0.5
2,2024-09-03 13:30:00,short,59034.31,58385.07,59250.85,0.171249,102.58,10212.13,StrongSell,ProfitTarget,False,52.59,68.05,0.0,0.0,0.51,ranging,0.38,2.5
2,2024-09-03 15:00:00,short,57999.24,57772.04,58253.29,0.176074,31.29,10243.42,StrongSell,ProfitTarget,False,78.79,71.85,0.0,0.0,0.58,ranging,0.63,0.5
2,2024-09-03 19:30:00,short,57678.09,58034.77,58013.23,0.174796,-70.99,10172.43,StrongSell,StopLoss,False,66.84,65.48,0.0,0.0,0.5,ranging,0.96,3.5
2,2024-09-03 23:00:00,short,58096.84,57644.74,58536.47,0.111489,44.88,10217.31,StrongSell,QuickProfit,False,56.56,49.66,0.0,0.0,0.65,ranging,1.0,2.5
2,2024-09-04 00:30:00,short,57436.33,57118.55,57771.56,0.15193,40.84,10258.15,StrongSell,ProfitTarget,False,45.41,36.66,0.0,0.0,0.71,ranging,0.86,0.5
2,2024-09-04 03:00:00,short,56375.08,56683.51,56662.31,0.181962,-64.92,10193.23,StrongSell,StopLoss,False,50.68,49.91,0.0,0.0,0.65,ranging,0.64,1.5
2,2024-09-04 05:30:00,short,56616.61,56236.49,56935.22,0.153564,50.96,10244.19,StrongSell,ProfitTarget,False,59.65,44.2,0.0,0.0,0.61,ranging,0.69,1.5
2,2024-09-04 12:00:00,short,56452.24,56621.49,56936.31,0.083818,-18.24,10225.95,StrongSell,StagnantExit,False,41.4,41.24,0.0,0.0,0.71,ranging,0.68,5.5
2,2024-09-04 14:30:00,short,56559.7,57132.35,57111.29,0.180799,-112.32,10113.63,StrongSell,StopLoss,False,47.3,41.37,0.0,0.0,0.78,strong_downtrend,0.7,1.5
2,2024-09-04 18:30:00,short,58079.58,57674.08,58743.95,0.124402,44.29,10157.92,StrongSell,QuickProfit,False,28.84,35.27,0.0,0.0,0.67,strong_downtrend,0.91,2.5
2,2024-09-05 01:00:00,short,57887.99,58113.92,58717.32,0.139057,-38.31,10119.6,StrongSell,StagnantExit,False,33.08,68.56,0.0,0.0,0.62,strong_downtrend,1.0,5.5
2,2024-09-05 02:30:00,short,57982.41,57687.39,59079.2,0.073812,18.12,10137.72,StrongSell,ProfitTarget,False,70.79,73.19,0.0,0.0,0.6,volatile,0.81,0.5
2,2024-09-05 10:00:00,short,57040.4,56711.17,57977.45,0.05193,14.57,10152.29,StrongSell,QuickProfit,False,62.37,31.92,0.0,0.0,0.54,ranging,0.85,6.5
2,2024-09-05 15:00:00,short,56729.43,55966.92,57846.12,0.131313,93.8,10246.09,StrongSell,ProfitTarget,False,36.87,34.67,0.0,0.0,0.86,strong_downtrend,1.0,4.0
2,2024-09-05 17:30:00,short,55931.61,56518.35,56497.37,0.18319,-116.29,10129.8,StrongSell,StopLoss,False,28.71,34.63,0.0,0.0,0.82,strong_downtrend,0.68,1.5
2,2024-09-05 19:00:00,short,56594.08,56238.1,57373.37,0.150581,46.34,10176.14,StrongSell,ProfitTarget,False,30.36,29.07,0.0,0.0,0.82,strong_downtrend,0.99,0.5
2,2024-09-06 05:00:00,short,56009.42,56351.94,57017.23,0.119397,-46.63,10129.51,StrongSell,StagnantExit,False,32.7,60.49,0.0,0.0,0.88,strong_downtrend,1.0,9.0
2,2024-09-06 07:00:00,short,56448.85,55558.61,57347.75,0.054091,45.56,10175.07,StrongSell,ProfitTarget,False,68.14,70.01,0.0,0.0,0.54,ranging,0.35,1.0
2,2024-09-06 12:30:00,short,55750.78,56528.91,56507.83,0.18251,-150.77,10024.29,StrongSell,StopLoss,False,63.61,53.81,0.0,0.0,0.69,ranging,0.46,4.5
2,2024-09-06 14:00:00,short,56713.7,54797.93,57289.21,0.086671,161.9,10186.2,StrongSell,ProfitTarget,False,48.98,39.77,0.0,0.0,0.63,ranging,0.33,0.5
2,2024-09-06 15:30:00,short,54693.04,54035.24,55255.43,0.186243,113.85,10300.05,StrongSell,ProfitTarget,False,45.99,43.63,0.0,0.0,0.66,ranging,0.33,0.5
2,2024-09-06 18:00:00,short,54063.22,53779.19,54653.0,0.190519,45.33,10345.37,StrongSell,ProfitTarget,False,44.2,39.53,0.0,0.0,0.69,ranging,0.45,1.5
2,2024-09-06 20:30:00,short,53317.47,52881.72,53878.84,0.194033,75.74,10421.11,StrongSell,ProfitTarget,False,41.8,38.38,0.0,0.0,0.87,strong_downtrend,0.67,1.5
2,2024-09-07 04:30:00,short,53385.07,54038.8,54018.11,0.195206,-136.58,10284.53,StrongSell,StopLoss,False,34.55,50.35,0.0,0.0,0.83,strong_downtrend,0.61,7.0
2,2024-09-07 11:30:00,short,54107.44,54311.75,54545.39,0.190076,-47.65,10236.89,StrongSell,StagnantExit,False,57.57,79.44,0.0,0.0,0.69,ranging,0.45,6.0
3,2024-09-09 05:30:00,short,54990.26,54658.05,55842.17,0.057679,16.46,10253.34,StrongSell,QuickProfit,False,47.62,49.02,0.0,0.0,0.48,ranging,0.5,4.5
3,2024-09-09 08:30:00,short,54758.1,55203.46,55182.79,0.187248,-92.2,10161.15,StrongSell,StopLoss,False,53.11,69.2,0.0,0.0,0.48,ranging,0.32,2.0
3,2024-09-09 13:30:00,short,55251.89,55555.57,55535.15,0.176877,-62.09,10099.05,StrongSell,StopLoss,False,70.72,52.33,0.0,0.0,0.48,ranging,0.43,4.0
3,2024-09-09 15:30:00,short,54790.89,55091.47,55071.01,0.173056,-60.15,10038.91,StrongSell,StopLoss,False,49.17,42.58,0.0,0.0,0.71,ranging,0.65,0.5
3,2024-09-09 19:00:00,short,56375.33,56651.1,56629.88,0.151441,-49.08,9989.82,StrongSell,StopLoss,False,40.54,39.79,0.0,0.0,0.69,ranging,0.43,2.0
3,2024-09-09 21:00:00,short,56814.83,57014.06,56992.69,0.175831,-43.59,9946.24,StrongSell,StopLoss,False,48.89,48.57,0.0,0.0,0.56,ranging,0.35,0.5
3,2024-09-09 23:30:00,short,57343.06,57023.64,57510.25,0.173451,46.92,9993.16,StrongSell,ProfitTarget,False,49.3,50.03,0.0,0.0,0.59,ranging,0.48,1.0
3,2024-09-10 01:00:00,short,56590.38,56777.71,56756.39,0.176588,-41.64,9951.52,StrongSell,StopLoss,False,49.41,43.33,0.0,0.0,0.78,strong_downtrend,0.52,0.5
3,2024-09-10 03:30:00,short,56853.73,56513.58,56995.64,0.175037,51.05,10002.57,StrongSell,ProfitTarget,False,54.76,41.85,0.0,0.0,0.47,ranging,0.41,1.5
3,2024-09-10 05:00:00,short,56628.0,56783.26,56762.09,0.176636,-35.99,9966.58,StrongSell,StopLoss,False,73.14,63.59,0.0,0.0,0.47,ranging,0.32,0.5
3,2024-09-10 07:30:00,short,56893.66,57096.86,57075.6,0.175179,-44.13,9922.44,StrongSell,StopLoss,False,61.39,58.72,0.0,0.0,0.47,ranging,0.46,1.5
3,2024-09-10 12:00:00,short,57007.6,57226.56,57205.4,0.174055,-46.61,9875.83,StrongSell,StopLoss,False,54.26,46.23,0.0,0.0,0.47,ranging,0.48,3.0
3,2024-09-10 15:00:00,short,56866.75,57012.16,56991.18,0.173666,-33.71,9842.12,StrongSell,StopLoss,False,33.82,33.58,0.0,0.0,0.53,ranging,0.41,1.5
3,2024-09-10 17:00:00,short,56744.06,56891.91,56870.84,0.173448,-34.07,9808.05,StrongSell,StopLoss,False,50.86,39.72,0.0,0.0,0.71,ranging,0.32,0.5
3,2024-09-10 19:30:00,short,57601.0,57789.99,57768.51,0.170276,-40.58,9767.47,StrongSell,StopLoss,False,27.36,24.21,0.0,0.0,0.71,ranging,0.42,1.0
3,2024-09-11 01:30:00,short,57520.14,56712.14,57788.31,0.16981,128.91,9896.38,StrongSell,ProfitTarget,False,31.12,34.34,0.0,0.0,0.69,strong_downtrend,0.93,4.5
3,2024-09-11 03:00:00,short,56936.89,56708.75,57340.39,0.173813,31.21,9927.58,StrongSell,ProfitTarget,False,31.68,28.72,0.0,0.0,0.7,strong_downtrend,1.0,0.5
3,2024-09-11 04:30:00,short,56777.85,56513.39,57213.44,0.17485,37.77,9965.35,StrongSell,ProfitTarget,False,16.41,12.9,0.0,0.0,0.78,strong_downtrend,1.0,0.5
3,2024-09-11 07:30:00,short,56113.34,56687.93,56666.71,0.177593,-110.61,9854.75,StrongSell,StopLoss,False,24.12,24.84,0.0,0.0,0.78,strong_downtrend,1.0,2.0
3,2024-09-11 13:30:00,short,56519.22,55727.45,57174.48,0.147207,109.49,9964.23,StrongSell,ProfitTarget,False,23.41,24.7,0.0,0.0,0.84,strong_downtrend,1.0,5.0
3,2024-09-11 16:30:00,short,55862.91,56928.93,56906.9,0.116778,-130.12,9834.11,StrongSell,StopLoss,False,21.21,31.85,0.0,0.0,0.84,strong_downtrend,1.0,2.0
3,2024-09-11 22:00:00,short,57651.15,57299.2,58676.0,0.076888,23.28,9857.39,StrongSell,QuickProfitTaken,False,37.19,42.4,0.0,0.0,0.78,strong_downtrend,1.0,4.5
3,2024-09-12 12:30:00,short,57425.73,57680.22,58583.23,0.081885,-24.87,9832.52,StrongSell,StagnantExit,False,28.61,58.68,0.0,0.0,0.78,strong_downtrend,1.0,13.5
3,2024-09-12 21:00:00,short,57713.08,57969.39,58390.24,0.069696,-21.31,9811.21,StrongSell,StagnantExit,False,66.03,61.77,0.0,0.0,0.51,ranging,0.76,7.5
3,2024-09-13 04:00:00,short,58000.15,57958.6,58626.76,0.075157,-0.6,9810.61,StrongSell,StagnantExit,False,49.83,73.97,0.0,0.0,0.52,ranging,0.62,5.5
3,2024-09-13 11:30:00,short,57818.62,57866.26,58487.21,0.070433,-6.84,9803.77,StrongSell,StagnantExit,False,70.89,53.51,0.0,0.0,0.67,ranging,1.0,6.0
3,2024-09-13 15:00:00,short,57854.29,58917.33,58895.5,0.075326,-83.83,9719.93,StrongSell,StopLoss,False,59.51,59.67,0.0,0.0,0.66,volatile,0.52,2.0
3,2024-09-13 22:00:00,short,59576.71,60262.91,60240.46,0.056232,-41.47,9678.46,StrongSell,StopLoss,False,37.06,53.02,0.0,0.0,0.56,ranging,0.42,5.5
3,2024-09-14 05:00:00,short,60313.16,60092.32,60736.8,0.10966,18.57,9697.03,StrongSell,StagnantExit,False,54.05,61.41,0.0,0.0,0.53,ranging,0.38,5.5
3,2024-09-14 11:30:00,short,59884.35,59693.97,60365.79,0.09668,13.46,9710.5,StrongSell,StagnantExit,False,59.38,36.93,0.0,0.0,0.65,ranging,0.85,5.5
3,2024-09-14 18:00:00,short,59771.79,59635.17,60342.57,0.06952,5.95,9716.44,StrongSell,StagnantExit,False,35.05,55.31,0.0,0.0,0.71,ranging,0.86,5.5
3,2024-09-14 21:00:00,short,59729.61,60018.94,59996.99,0.162674,-55.39,9661.05,StrongSell,StopLoss,False,57.77,63.89,0.0,0.0,0.66,ranging,0.42,2.0
3,2024-09-15 03:30:00,short,59981.46,60144.2,60319.61,0.137141,-29.36,9631.69,StrongSell,StagnantExit,False,62.19,48.91,0.0,0.0,0.52,ranging,0.6,5.5
3,2024-09-15 10:30:00,short,60078.55,59971.33,60578.49,0.092476,5.17,9636.86,StrongSell,StagnantExit,False,50.67,35.89,0.0,0.0,0.6,ranging,0.46,5.5
3,2024-09-15 17:00:00,short,59916.28,59891.72,60706.11,0.046852,-1.25,9635.6,StrongSell,StagnantExit,False,35.33,34.65,0.0,0.0,0.71,ranging,0.24,5.5
3,2024-09-15 22:30:00,short,59774.06,59413.93,60382.36,0.152309,47.09,9682.69,StrongSell,QuickProfitTaken,False,32.07,72.48,0.0,0.0,0.78,strong_downtrend,1.0,4.5
3,2024-09-16 00:00:00,short,59206.56,58870.15,59793.81,0.079144,22.63,9705.32,StrongSell,ProfitTarget,False,71.35,73.83,0.0,0.0,0.73,ranging,0.74,0.5
3,2024-09-16 02:00:00,short,58625.93,58362.02,59342.27,0.069325,14.83,9720.15,StrongSell,ProfitTarget,False,59.83,63.25,0.0,0.0,0.7,ranging,0.67,1.0
3,2024-09-16 08:00:00,short,58226.1,58920.91,58899.3,0.078682,-58.61,9661.54,StrongSell,StopLoss,False,55.23,53.97,0.0,0.0,0.6,ranging,0.41,5.0
3,2024-09-16 09:30:00,short,58878.37,58620.33,59534.24,0.070708,14.69,9676.23,StrongSell,ProfitTarget,False,58.64,67.16,0.0,0.0,0.66,ranging,0.37,0.5
3,2024-09-16 14:00:00,short,58561.27,57984.16,59364.63,0.057815,30.48,9706.71,StrongSell,ProfitTarget,False,76.59,82.03,0.0,0.0,0.62,ranging,0.57,3.5
3,2024-09-16 20:30:00,short,57569.98,57687.58,58842.46,0.061026,-10.18,9696.53,StrongSell,StagnantExit,False,79.88,64.67,0.0,0.0,0.76,volatile,1.0,5.5
3,2024-09-17 09:30:00,short,57782.9,58946.19,59134.23,0.057404,-69.64,9626.88,StrongSell,EarlyLossExit,False,72.93,27.72,0.0,0.0,0.76,volatile,1.0,12.0
3,2024-09-17 13:30:00,short,59182.47,58951.01,60306.21,0.068534,12.4,9639.28,StrongSell,RSIExtreme,False,28.81,18.88,0.0,0.0,0.76,downtrend,0.69,2.5
3,2024-09-17 20:00:00,short,60157.29,60165.07,61397.66,0.06217,-3.68,9635.6,StrongSell,StagnantExit,False,35.42,72.1,0.0,0.0,0.76,downtrend,1.0,5.5
3,2024-09-17 22:30:00,short,60069.33,60218.42,60730.48,0.069956,-14.03,9621.57,StrongSell,EndOfTest,False,58.72,47.1,0.0,0.0,0.54,ranging,0.68,1.5
4,2024-09-19 11:30:00,long,62307.16,62588.72,61188.56,0.068811,15.7,9637.27,StrongBuy,ProfitTarget,False,28.52,26.96,0.0,0.0,0.46,strong_downtrend,1.0,0.5
4,2024-09-19 13:00:00,long,62860.14,63216.65,61605.49,0.06145,18.59,9655.86,StrongBuy,ProfitTarget,False,22.33,23.28,0.0,0.0,0.47,strong_downtrend,1.0,0.5
4,2024-09-19 16:30:00,long,63039.91,63506.96,61819.9,0.063317,26.15,9682.01,StrongBuy,QuickProfit,False,30.32,45.2,0.0,0.0,0.47,strong_downtrend,1.0,2.5
4,2024-09-20 01:30:00,long,63372.42,63004.74,61939.13,0.073925,-31.18,9650.83,StrongBuy,StagnantExit,False,51.71,32.63,0.0,0.0,0.53,strong_downtrend,0.94,8.0
4,2024-09-20 03:00:00,long,62924.46,63227.34,62126.43,0.096747,24.08,9674.92,StrongBuy,ProfitTarget,False,39.86,39.34,0.0,0.0,0.38,strong_downtrend,0.74,0.5
4,2024-09-20 10:30:00,long,63741.67,63622.91,62879.91,0.089922,-15.58,9659.34,StrongBuy,StagnantExit,False,40.72,71.14,0.0,0.0,0.52,strong_downtrend,0.83,6.5
4,2024-09-20 18:00:00,long,63474.28,62580.25,62603.86,0.042614,-40.4,9618.94,StrongBuy,StopLoss,False,77.45,52.75,0.0,0.0,0.65,ranging,0.6,6.5
4,2024-09-20 21:00:00,long,62911.11,63179.65,62404.27,0.091096,19.55,9638.49,StrongBuy,ProfitTarget,False,38.34,42.49,0.0,0.0,0.65,ranging,0.66,1.5
4,2024-09-21 03:30:00,long,63102.66,62850.3,62702.44,0.115599,-35.4,9603.09,StrongBuy,StagnantExit,False,47.32,65.31,0.0,0.0,0.5,ranging,0.47,5.5
4,2024-09-21 10:00:00,long,62904.91,62970.29,62552.56,0.104656,1.21,9604.3,StrongBuy,StagnantExit,False,76.1,47.69,0.0,0.0,0.65,ranging,1.0,5.5
4,2024-09-21 16:30:00,long,62974.15,63177.42,62408.93,0.081562,12.18,9616.48,StrongBuy,StagnantExit,False,49.15,63.57,0.0,0.0,0.61,ranging,0.54,5.5
4,2024-09-21 23:00:00,long,63288.54,63243.3,62971.42,0.118611,-11.78,9604.7,StrongBuy,StagnantExit,False,69.85,45.87,0.0,0.0,0.65,ranging,0.64,5.5
4,2024-09-22 02:00:00,long,63338.0,62949.37,62972.37,0.12609,-55.81,9548.88,StrongBuy,StopLoss,False,38.97,52.62,0.0,0.0,0.58,ranging,0.38,2.0
