iteration,date,direction,entry_price,exit_price,stop_loss,position_size,pnl,balance,signal,exit_reason,is_partial,entry_rsi_14,exit_rsi_14,entry_macd_histogram,exit_macd_histogram,ensemble_score,market_phase,trend_strength,duration_hours
3,2024-10-14 07:30:00,long,63927.29,64584.22,63262.92,0.149743,90.14,9676.66,StrongBuy,ProfitTarget,False,28.84,29.14,0.0,0.0,0.49,strong_downtrend,0.91,1.5
3,2024-10-14 13:30:00,long,64623.56,65102.68,63955.72,0.149524,63.35,9740.01,Buy,ProfitTarget,False,34.82,66.2,0.0,0.0,0.56,strong_downtrend,0.5,5.5
3,2024-10-14 20:00:00,long,66062.09,65977.34,64983.74,0.147227,-20.79,9719.22,Buy,StagnantExit,False,70.29,19.17,0.0,0.0,0.65,volatile,0.5,5.5
3,2024-10-14 22:30:00,long,66014.61,66415.69,64873.12,0.147018,50.64,9769.86,StrongBuy,QuickProfit,False,25.8,29.25,0.0,0.0,0.71,volatile,1.0,2.0
3,2024-10-15 08:00:00,long,66151.51,65744.93,65058.29,0.133862,-61.98,9707.88,StrongBuy,StagnantExit,False,30.3,37.04,0.0,0.0,0.71,ranging,1.0,8.5
3,2024-10-15 13:30:00,long,65778.8,67630.82,64999.51,0.147373,264.54,9972.42,StrongBuy,ProfitTarget,False,30.36,33.26,0.0,0.0,0.71,ranging,0.99,5.0
3,2024-10-15 14:30:00,long,67671.51,66539.11,66566.94,0.14716,-175.09,9797.33,Buy,StopLoss,False,40.5,51.72,0.0,0.0,0.62,volatile,0.5,0.5
3,2024-10-15 15:30:00,long,65368.85,65977.05,64202.79,0.149665,82.62,9879.95,Buy,ProfitTarget,False,48.06,63.62,0.0,0.0,0.64,volatile,0.5,0.5
4,2024-10-17 11:00:00,short,67288.7,66908.82,67931.82,0.146623,47.28,9927.23,StrongSell,QuickProfitTaken,False,67.07,32.91,0.0,0.0,0.58,strong_uptrend,1.0,5.0
4,2024-10-17 18:30:00,short,67125.83,66928.3,67929.52,0.146833,20.59,9947.82,Sell,StagnantExit,False,27.91,41.8,0.0,0.0,0.68,ranging,0.5,5.5
4,2024-10-17 22:00:00,short,66890.37,67339.09,67314.3,0.148511,-75.16,9872.66,StrongSell,StopLoss,False,40.72,23.07,0.0,0.0,0.69,ranging,0.57,2.5
4,2024-10-18 01:30:00,short,67344.84,67816.25,67787.92,0.146393,-77.47,9795.19,Sell,StopLoss,False,35.44,30.65,0.0,0.0,0.59,ranging,0.5,2.0
4,2024-10-18 11:30:00,short,67964.38,67708.81,68673.02,0.140424,27.74,9822.93,StrongSell,StagnantExit,False,32.55,44.24,0.0,0.0,0.78,ranging,1.0,5.5
4,2024-10-18 15:00:00,short,67631.51,68604.02,68578.85,0.145037,-149.5,9673.43,StrongSell,StopLoss,False,56.35,47.62,0.0,0.0,0.64,ranging,0.61,2.0
4,2024-10-18 21:30:00,short,68746.06,68415.09,69321.51,0.140511,38.26,9711.7,Sell,QuickProfitTaken,False,61.76,55.71,0.0,0.0,0.54,uptrend_transition,0.5,4.5
4,2024-10-19 05:30:00,short,68382.45,68384.69,68645.91,0.141818,-8.61,9703.08,StrongSell,StagnantExit,False,73.11,42.58,0.0,0.0,0.58,weak_uptrend,0.5,5.5
4,2024-10-21 13:00:00,short,68494.51,67946.47,69559.78,0.14146,69.27,9772.36,Sell,ProfitTarget,False,35.15,28.61,0.0,0.0,0.65,volatile,0.5,5.0
4,2024-10-21 14:00:00,short,67908.88,67431.55,69108.75,0.1437,60.28,9832.63,StrongSell,ProfitTarget,False,23.74,20.64,0.0,0.0,0.84,volatile,1.0,0.5
4,2024-10-21 16:00:00,short,67278.67,67027.25,68736.0,0.145942,28.31,9860.94,StrongSell,ProfitTarget,False,32.72,37.82,0.0,0.0,0.84,volatile,1.0,1.0
4,2024-10-21 23:00:00,short,67324.35,67507.85,68714.99,0.146263,-35.27,9825.67,Sell,StagnantExit,False,42.45,80.23,0.0,0.0,0.51,volatile,0.5,6.0
4,2024-10-22 00:00:00,short,67468.53,66946.89,68096.5,0.145428,67.5,9893.17,StrongSell,ProfitTarget,False,74.4,72.35,0.0,0.0,0.78,uptrend,1.0,0.5
4,2024-10-22 07:00:00,short,67426.24,67592.47,68067.99,0.14652,-32.82,9860.36,Sell,StagnantExit,False,56.22,55.48,0.0,0.0,0.66,uptrend,0.5,5.5
4,2024-10-22 14:30:00,long,67412.08,67530.74,66741.88,0.141042,8.6,9868.95,Buy,StagnantExit,False,73.85,60.3,0.0,0.0,0.59,ranging,0.5,6.5
4,2024-10-22 21:00:00,short,67178.06,67417.93,68057.12,0.146701,-43.63,9825.32,Sell,StagnantExit,False,53.66,47.59,0.0,0.0,0.61,strong_uptrend,0.5,5.5
4,2024-10-23 00:00:00,short,67674.88,67259.99,68209.45,0.144979,51.79,9877.11,Sell,ProfitTarget,False,33.95,46.54,0.0,0.0,0.58,strong_uptrend,0.5,1.0
4,2024-10-23 06:00:00,long,67266.88,67247.71,66781.12,0.146629,-11.24,9865.86,Buy,StagnantExit,False,41.87,42.58,0.0,0.0,0.6,ranging,0.5,5.5
4,2024-10-23 07:30:00,short,67241.39,66855.78,67697.54,0.10367,34.03,9899.89,Sell,ProfitTarget,False,42.92,57.27,0.0,0.0,0.7,ranging,0.5,1.0
4,2024-10-23 09:00:00,short,66820.13,66347.49,67383.4,0.14795,61.5,9961.39,StrongSell,ProfitTarget,False,51.67,44.54,0.0,0.0,0.73,ranging,0.5,1.0
4,2024-10-23 14:00:00,long,66349.81,66685.91,65728.04,0.149926,41.86,10003.26,StrongBuy,QuickProfitTaken,False,49.82,32.88,0.0,0.0,0.66,ranging,0.44,4.5
4,2024-10-23 17:30:00,long,66497.73,65722.48,65749.96,0.150222,-124.95,9878.3,Buy,StopLoss,False,35.02,36.93,0.0,0.0,0.54,ranging,0.5,2.5
4,2024-10-23 19:30:00,short,65695.95,66340.41,66315.97,0.07178,-50.31,9827.99,StrongSell,StopLoss,False,39.39,56.48,0.0,0.0,0.88,ranging,0.6,1.5
4,2024-10-24 00:30:00,long,66438.91,67405.46,65952.29,0.147717,134.33,9962.32,StrongBuy,ProfitTarget,False,51.49,43.78,0.0,0.0,1.82,weak_downtrend,0.5,4.0
4,2024-10-24 07:00:00,long,67447.77,67230.11,66973.88,0.147499,-40.6,9921.72,StrongBuy,StagnantExit,False,48.35,75.54,0.0,0.0,1.22,weak_downtrend,0.5,6.0
4,2024-10-24 08:30:00,short,67223.79,66853.58,67801.29,0.147386,46.11,9967.83,StrongSell,ProfitTarget,False,82.47,68.14,0.0,0.0,1.17,neutral,0.5,1.0
4,2024-10-24 13:30:00,short,66816.43,67636.08,67610.56,0.148975,-130.67,9837.16,StrongSell,StopLoss,False,65.83,52.02,0.0,0.0,0.64,strong_uptrend,1.0,4.5
4,2024-10-24 20:00:00,short,67864.33,68116.11,68624.88,0.144749,-44.86,9792.3,StrongSell,StagnantExit,False,47.02,55.59,0.0,0.0,0.64,strong_uptrend,0.86,6.0
4,2024-10-25 02:30:00,short,68152.16,68055.81,68667.52,0.143479,5.47,9797.77,StrongSell,StagnantExit,False,64.18,31.29,0.0,0.0,0.4,strong_uptrend,0.54,5.5
4,2024-10-25 07:00:00,short,67709.59,67297.69,68099.72,0.125844,44.57,9842.34,Sell,ProfitTarget,False,59.21,45.61,0.0,0.0,0.59,ranging,0.5,1.0
4,2024-10-25 09:30:00,short,67255.58,67768.11,67739.8,0.146136,-83.34,9759.0,StrongSell,StopLoss,False,39.92,37.67,0.0,0.0,1.43,neutral,0.5,2.0
4,2024-10-25 14:00:00,short,67792.64,68551.67,68526.54,0.055359,-45.25,9713.76,StrongSell,StopLoss,False,35.17,22.81,0.0,0.0,0.63,ranging,0.3,4.0
4,2024-10-25 15:30:00,short,68263.52,67678.6,69009.45,0.062418,32.88,9746.64,Sell,ProfitTarget,False,28.9,34.59,0.0,0.0,0.63,ranging,0.5,0.5
4,2024-10-25 17:00:00,short,67641.19,67401.3,68374.92,0.057809,10.53,9757.16,StrongSell,ProfitTarget,False,30.41,35.25,0.0,0.0,0.78,ranging,0.83,1.0
4,2024-10-25 18:30:00,short,67360.83,67010.92,67931.27,0.081985,23.98,9781.14,Sell,ProfitTarget,False,34.17,48.72,0.0,0.0,0.66,ranging,0.5,1.0
4,2024-10-25 23:00:00,short,66883.72,65813.31,67457.15,0.130652,132.43,9913.57,StrongSell,ProfitTarget,False,52.32,76.17,0.0,0.0,0.84,ranging,0.85,3.5
4,2024-10-26 01:30:00,short,66638.13,66697.84,66939.94,0.148559,-17.34,9896.23,Sell,EndOfTest,False,74.76,67.62,0.0,0.0,0.59,uptrend_transition,0.5,1.5
5,2024-10-28 07:00:00,short,67862.95,68265.55,68237.02,0.126806,-58.43,9837.8,Sell,StopLoss,False,21.36,32.47,0.0,0.0,0.65,ranging,0.5,1.0
5,2024-10-28 12:00:00,short,68370.53,68885.39,68856.6,0.097012,-55.64,9782.16,Sell,StopLoss,False,34.36,69.32,0.0,0.0,0.65,ranging,0.5,4.0
5,2024-10-28 15:00:00,short,68918.42,68516.87,69703.8,0.099502,34.11,9816.27,StrongSell,ProfitTarget,False,57.55,57.15,0.0,0.0,0.57,strong_uptrend,1.0,1.5
5,2024-10-28 18:30:00,short,68475.6,69148.49,69119.6,0.121768,-89.1,9727.17,Sell,StopLoss,False,57.17,28.37,0.0,0.0,0.59,strong_uptrend,0.5,3.0
5,2024-10-28 21:30:00,short,69154.3,69757.06,69731.4,0.07053,-46.7,9680.46,StrongSell,StopLoss,False,30.81,43.65,0.0,0.0,0.64,ranging,0.69,2.5
5,2024-10-29 02:00:00,short,69914.94,70336.18,70306.79,0.118412,-56.98,9623.48,Sell,StopLoss,False,59.72,40.77,0.0,0.0,0.55,ranging,0.5,3.0
5,2024-10-29 11:30:00,short,70984.7,71366.25,71336.43,0.13114,-58.02,9565.47,Sell,StopLoss,False,31.32,32.09,0.0,0.0,0.6,ranging,0.5,5.5
5,2024-10-29 15:00:00,short,71207.23,71903.03,71876.47,0.054806,-41.49,9523.98,StrongSell,StopLoss,False,34.63,38.8,0.0,0.0,0.78,ranging,0.79,2.5
5,2024-10-29 17:00:00,short,72348.72,72823.33,72792.9,0.102771,-55.15,9468.82,Sell,StopLoss,False,53.08,59.24,0.0,0.0,0.65,ranging,0.5,1.0
5,2024-10-29 18:30:00,short,72673.69,73082.52,73051.98,0.119972,-56.52,9412.3,Sell,StopLoss,False,60.49,47.23,0.0,0.0,0.56,ranging,0.5,0.5
5,2024-10-30 00:30:00,short,72619.66,72322.59,73331.49,0.050701,11.92,9424.22,StrongSell,ProfitTarget,False,23.1,20.14,0.0,0.0,0.78,ranging,1.0,1.0
5,2024-10-30 06:30:00,short,72283.47,72330.92,73029.28,0.048452,-5.3,9418.92,StrongSell,StagnantExit,False,14.08,27.47,0.0,0.0,0.78,ranging,1.0,5.5
5,2024-10-30 12:30:00,short,72308.04,71901.62,73119.15,0.055658,19.19,9438.11,Sell,QuickProfitTaken,False,42.71,47.12,0.0,0.0,0.65,ranging,0.5,5.0
5,2024-10-30 19:30:00,short,71946.77,71842.88,72762.98,0.055422,2.35,9440.46,StrongSell,StagnantExit,False,36.46,27.6,0.0,0.0,0.67,ranging,1.0,5.5
5,2024-10-30 21:30:00,short,72841.64,72413.46,73852.33,0.044769,16.39,9456.84,Sell,ProfitTarget,False,38.55,42.91,0.0,0.0,0.65,ranging,0.5,0.5
5,2024-10-31 05:30:00,short,72326.12,72316.23,73287.63,0.038143,-1.98,9454.86,StrongSell,StagnantExit,False,25.95,27.27,0.0,0.0,0.78,ranging,1.0,5.5
5,2024-10-31 12:00:00,short,72268.17,72130.65,73436.09,0.031041,2.35,9457.21,StrongSell,StagnantExit,False,23.34,56.01,0.0,0.0,0.78,ranging,1.0,5.5
5,2024-10-31 13:30:00,short,72079.76,71341.17,73201.24,0.067363,45.62,9502.83,Sell,ProfitTarget,False,62.92,64.12,0.0,0.0,0.62,volatile,0.5,0.5
5,2024-10-31 15:30:00,short,70968.84,70655.75,72086.34,0.110864,27.99,9530.83,StrongSell,ProfitTarget,False,64.75,71.1,0.0,0.0,0.72,uptrend,0.74,1.0
5,2024-10-31 19:30:00,short,70650.9,70144.91,71479.16,0.134704,60.05,9590.87,StrongSell,QuickProfit,False,26.49,35.11,0.0,0.0,0.62,uptrend,0.9,2.0
5,2024-11-01 01:30:00,short,70193.52,69443.37,71305.59,0.071783,49.56,9640.43,Sell,ProfitTarget,False,20.15,21.62,0.0,0.0,0.71,volatile,0.5,5.0
5,2024-11-01 06:30:00,short,69605.33,69258.52,70751.59,0.076736,22.06,9662.49,Sell,ProfitTarget,False,72.68,54.24,0.0,0.0,0.71,volatile,0.5,0.5
5,2024-11-01 13:30:00,short,69465.78,70676.02,70646.49,0.094439,-119.95,9542.54,Sell,StopLoss,False,66.39,67.53,0.0,0.0,0.71,volatile,0.5,5.0
5,2024-11-01 15:00:00,short,71190.66,70889.67,72365.94,0.069321,16.65,9559.19,StrongSell,ProfitTarget,False,61.08,67.62,0.0,0.0,0.71,uptrend,0.83,1.0
5,2024-11-01 21:00:00,short,69355.79,68990.45,70318.75,0.0793,24.28,9583.47,Sell,QuickProfitTaken,False,54.76,49.96,0.0,0.0,0.63,uptrend,0.5,5.0
5,2024-11-01 22:30:00,long,68997.87,69422.73,68411.46,0.078331,28.64,9612.11,Buy,ProfitTarget,False,51.61,39.15,0.0,0.0,0.57,ranging,0.5,1.0
5,2024-11-02 05:00:00,long,69578.64,69556.15,68927.49,0.079472,-6.52,9605.6,StrongBuy,StagnantExit,False,43.83,61.63,0.0,0.0,0.52,ranging,0.38,5.5
5,2024-11-04 11:30:00,short,68786.92,68796.11,70002.49,0.139441,-9.48,9596.11,StrongSell,StagnantExit,False,70.76,44.0,0.0,0.0,0.64,strong_uptrend,1.0,5.5
5,2024-11-04 14:00:00,short,68933.18,68657.66,70440.25,0.085047,18.43,9614.54,Sell,ProfitTarget,False,41.39,41.82,0.0,0.0,0.68,volatile,0.5,1.0
5,2024-11-04 16:30:00,short,68365.28,67754.92,69754.61,0.123003,67.92,9682.45,Sell,ProfitTarget,False,64.9,69.74,0.0,0.0,0.71,volatile,0.5,1.5
5,2024-11-04 21:30:00,short,67712.41,67114.85,68633.66,0.142789,77.09,9759.55,Sell,QuickProfit,False,76.96,64.96,0.0,0.0,0.68,uptrend,0.5,4.5
5,2024-11-05 06:30:00,short,67880.96,68775.59,68746.85,0.14357,-136.83,9622.72,Sell,StopLoss,False,59.14,51.82,0.0,0.0,0.59,strong_uptrend,0.5,7.5
5,2024-11-05 11:30:00,short,68727.92,68806.7,69420.89,0.13981,-19.23,9603.48,Sell,EndOfTest,False,39.06,52.04,0.0,0.0,0.54,strong_uptrend,0.5,4.5
6,2024-11-07 04:00:00,short,75551.23,74906.62,76367.61,0.126929,73.65,9677.14,Sell,QuickProfit,False,55.32,90.28,0.0,0.0,0.51,uptrend,0.5,4.0
6,2024-11-07 11:30:00,long,74820.22,74757.01,74228.67,0.129153,-16.42,9660.71,Buy,StagnantExit,False,87.06,36.75,0.0,0.0,0.69,strong_uptrend,0.5,5.5
6,2024-11-07 15:30:00,short,74755.79,76016.9,75988.38,0.093918,-124.49,9536.22,StrongSell,StopLoss,False,36.47,41.19,0.0,0.0,0.76,ranging,0.45,3.5
6,2024-11-07 17:00:00,long,75695.69,76233.82,74988.97,0.078176,36.99,9573.21,Buy,ProfitTarget,False,48.0,38.09,0.0,0.0,0.52,ranging,0.5,0.5
6,2024-11-07 18:30:00,long,76283.0,76586.42,75633.34,0.113006,26.9,9600.11,Buy,ProfitTarget,False,40.71,32.45,0.0,0.0,0.52,ranging,0.5,1.0
6,2024-11-07 21:30:00,long,76634.78,75923.31,75955.06,0.12509,-97.16,9502.95,Buy,StopLoss,False,25.08,38.39,0.0,0.0,0.62,ranging,0.5,2.5
6,2024-11-08 00:00:00,long,75895.21,76196.23,75059.28,0.054487,12.86,9515.81,Buy,ProfitTarget,False,42.87,51.06,0.0,0.0,0.62,ranging,0.5,1.0
6,2024-11-08 07:00:00,long,76244.88,75987.18,75456.09,0.057822,-18.67,9497.14,Buy,StagnantExit,False,47.99,56.53,0.0,0.0,0.57,ranging,0.5,6.5
6,2024-11-08 13:00:00,short,75986.85,75951.9,76669.41,0.06669,-2.0,9495.14,StrongSell,StagnantExit,False,67.35,62.32,0.0,0.0,0.66,ranging,0.25,5.5
6,2024-11-08 18:30:00,long,76307.95,76782.57,75466.81,0.090176,36.9,9532.04,Buy,QuickProfitTaken,False,45.4,40.95,0.0,0.0,0.65,strong_uptrend,0.5,4.5
6,2024-11-09 02:30:00,long,76830.63,76398.27,76236.83,0.123885,-61.68,9470.36,Buy,StagnantExit,False,42.92,53.11,0.0,0.0,0.65,strong_uptrend,0.5,7.5
6,2024-11-11 09:00:00,long,80807.95,81395.34,80160.62,0.116867,60.54,9530.9,Buy,QuickProfit,False,48.92,52.1,0.0,0.0,0.64,strong_uptrend,0.5,3.0
6,2024-11-11 15:00:00,long,82032.58,83761.8,81170.7,0.095833,158.93,9689.82,StrongBuy,ProfitTarget,False,68.07,64.44,0.0,0.0,0.79,strong_uptrend,0.53,4.0
6,2024-11-11 16:00:00,long,83811.76,84391.44,82912.06,0.115449,58.62,9748.45,Buy,ProfitTarget,False,57.25,70.12,0.0,0.0,0.69,strong_uptrend,0.5,0.5
6,2024-11-11 18:00:00,long,84293.9,84749.75,83280.45,0.115484,44.3,9792.74,Buy,ProfitTarget,False,73.33,69.35,0.0,0.0,0.63,strong_uptrend,0.5,1.0
6,2024-11-11 20:00:00,long,85963.87,86869.09,84965.86,0.113756,94.57,9887.31,Buy,ProfitTarget,False,77.66,75.48,0.0,0.0,0.63,strong_uptrend,0.5,1.0
6,2024-11-11 21:30:00,long,86952.79,87967.36,85966.71,0.11355,106.71,9994.03,StrongBuy,ProfitTarget,False,73.53,72.07,0.0,0.0,0.86,strong_uptrend,1.0,0.5
6,2024-11-11 23:30:00,long,88121.0,88705.3,87247.92,0.113255,57.61,10051.64,Buy,ProfitTarget,False,44.96,36.03,0.0,0.0,0.64,strong_uptrend,0.5,0.5
6,2024-11-12 01:00:00,long,88071.3,88742.49,87298.44,0.113973,67.88,10119.52,Buy,ProfitTarget,False,22.09,25.16,0.0,0.0,0.69,strong_uptrend,0.5,0.5
6,2024-11-12 06:30:00,long,88495.86,89606.1,87361.13,0.114194,118.09,10237.61,StrongBuy,ProfitTarget,False,52.67,51.12,0.0,0.0,0.71,ranging,1.0,0.5
6,2024-11-12 09:30:00,long,89446.21,88269.04,88304.06,0.1143,-143.24,10094.37,StrongBuy,StopLoss,False,58.48,77.64,0.0,0.0,0.86,strong_uptrend,0.75,2.0
6,2024-11-12 12:30:00,long,87806.8,86590.34,86626.55,0.114803,-148.22,9946.15,Buy,StopLoss,False,68.94,63.77,0.0,0.0,0.69,strong_uptrend,0.5,2.5
6,2024-11-12 14:30:00,long,86152.56,87019.78,84812.74,0.115287,91.45,10037.6,StrongBuy,ProfitTarget,False,71.19,68.59,0.0,0.0,0.86,strong_uptrend,1.0,1.0
6,2024-11-12 18:00:00,long,87073.01,88383.98,85942.33,0.115119,142.29,10179.88,Buy,ProfitTarget,False,67.86,63.59,0.0,0.0,0.64,strong_uptrend,0.5,3.0
6,2024-11-12 19:00:00,long,88439.33,89464.7,87490.15,0.114949,109.12,10289.01,Buy,ProfitTarget,False,64.7,67.66,0.0,0.0,0.69,strong_uptrend,0.5,0.5
6,2024-11-12 20:30:00,long,88789.59,89481.34,87699.42,0.115725,71.23,10360.24,StrongBuy,ProfitTarget,False,59.59,56.4,0.0,0.0,0.86,strong_uptrend,0.61,0.5
6,2024-11-12 23:00:00,long,88967.85,87988.39,88025.18,0.116293,-122.71,10237.54,Buy,StopLoss,False,65.63,76.82,0.0,0.0,0.66,strong_uptrend,0.5,1.5
6,2024-11-13 05:30:00,long,88040.39,87053.85,87087.76,0.116125,-123.26,10114.28,StrongBuy,StopLoss,False,66.6,18.52,0.0,0.0,0.86,strong_uptrend,0.71,6.0
6,2024-11-13 07:00:00,long,86546.6,87161.11,85836.16,0.103728,56.04,10170.32,Buy,ProfitTarget,False,20.26,20.77,0.0,0.0,0.55,ranging,0.5,0.5
6,2024-11-13 12:00:00,long,87216.85,87774.65,86490.57,0.116451,56.24,10226.56,Buy,QuickProfitTaken,False,38.2,42.35,0.0,0.0,0.56,ranging,0.5,4.5
6,2024-11-13 13:00:00,long,87830.07,88288.51,86846.7,0.116278,44.55,10271.11,Buy,ProfitTarget,False,45.37,48.03,0.0,0.0,0.62,ranging,0.5,0.5
6,2024-11-13 14:30:00,long,89244.17,91541.32,88209.93,0.114935,255.14,10526.25,StrongBuy,ProfitTarget,False,48.31,36.28,0.0,0.0,0.71,ranging,0.68,0.5
6,2024-11-13 16:00:00,long,91868.34,92933.67,91075.25,0.114429,112.87,10639.12,Buy,ProfitTarget,False,32.75,30.18,0.0,0.0,0.62,ranging,0.5,0.5
6,2024-11-13 18:30:00,long,92345.58,92843.4,91650.18,0.11506,48.17,10687.29,Buy,ProfitTarget,False,47.74,54.31,0.0,0.0,0.64,ranging,0.5,1.5
6,2024-11-13 20:00:00,short,91175.78,90613.94,91855.34,0.117064,56.67,10743.96,StrongSell,ProfitTarget,False,54.58,47.71,0.0,0.0,0.73,ranging,0.49,0.5
6,2024-11-13 21:30:00,short,89708.29,88611.17,90423.56,0.119611,122.11,10866.06,Sell,ProfitTarget,False,54.65,61.04,0.0,0.0,0.51,ranging,0.5,0.5
6,2024-11-13 23:30:00,long,89788.27,90391.15,89030.91,0.120864,63.56,10929.62,StrongBuy,ProfitTarget,False,56.75,65.29,0.0,0.0,0.65,uptrend_transition,0.54,0.5
6,2024-11-14 06:00:00,long,90122.19,89996.05,89425.48,0.121122,-24.61,10905.02,Buy,StagnantExit,False,78.82,55.96,0.0,0.0,0.65,uptrend,0.5,5.5
6,2024-11-14 11:30:00,short,90784.86,91354.96,91316.79,0.119967,-77.73,10827.28,Sell,StopLoss,False,38.95,27.72,0.0,0.0,0.54,ranging,0.5,3.5
6,2024-11-14 14:30:00,long,91325.28,90390.26,90424.96,0.118405,-119.91,10707.37,StrongBuy,StopLoss,False,22.54,33.58,0.0,0.0,0.74,ranging,0.75,2.0
6,2024-11-14 16:00:00,long,89226.12,88389.32,88426.28,0.082142,-74.98,10632.39,Buy,StopLoss,False,46.26,57.47,0.0,0.0,0.54,ranging,0.5,0.5
6,2024-11-14 20:00:00,long,89252.87,88519.18,88553.44,0.104586,-84.69,10547.7,StrongBuy,StopLoss,False,61.03,65.88,0.0,0.0,0.74,ranging,0.71,3.0
6,2024-11-14 21:30:00,long,87695.23,88240.9,87120.39,0.097366,45.81,10593.51,StrongBuy,ProfitTarget,False,62.75,66.69,0.0,0.0,0.69,ranging,0.38,0.5
6,2024-11-15 00:00:00,long,87504.42,88224.09,86931.48,0.120904,77.93,10671.44,StrongBuy,ProfitTarget,False,54.68,61.66,0.0,0.0,0.76,ranging,0.29,0.5
6,2024-11-15 04:30:00,long,88272.47,87627.58,87661.37,0.120735,-86.94,10584.49,StrongBuy,StopLoss,False,56.19,42.98,0.0,0.0,0.64,ranging,0.25,4.0
6,2024-11-15 07:00:00,long,87805.96,88273.41,87124.36,0.120386,47.21,10631.71,Buy,ProfitTarget,False,51.96,44.87,0.0,0.0,0.58,ranging,0.5,1.0
6,2024-11-15 09:00:00,long,88329.66,89214.16,87609.57,0.120207,97.2,10728.91,Buy,ProfitTarget,False,63.61,74.0,0.0,0.0,0.58,ranging,0.5,1.5
6,2024-11-15 11:30:00,long,89270.13,89759.02,88299.74,0.120029,49.49,10778.4,Buy,RSIExtreme,False,75.5,83.09,0.0,0.0,0.69,strong_uptrend,0.5,2.0
6,2024-11-15 14:30:00,long,90370.54,89219.39,89256.38,0.119116,-146.27,10632.13,StrongBuy,StopLoss,False,79.43,75.63,0.0,0.0,0.86,strong_uptrend,1.0,2.0
6,2024-11-15 16:00:00,long,89182.05,89656.23,88171.97,0.119063,47.35,10679.48,StrongBuy,ProfitTarget,False,73.86,77.4,0.0,0.0,0.86,strong_uptrend,1.0,1.0
6,2024-11-15 19:30:00,long,89712.18,90394.35,88841.49,0.118887,71.95,10751.43,Buy,QuickProfit,False,66.87,39.39,0.0,0.0,0.69,strong_uptrend,0.5,3.0
6,2024-11-15 21:30:00,long,91505.4,91705.6,90837.64,0.117344,14.3,10765.73,StrongBuy,EndOfTest,False,41.53,40.5,0.0,0.0,0.8,strong_uptrend,0.85,0.5
7,2024-11-18 06:30:00,long,90721.45,92188.07,90160.6,0.118515,164.55,10930.28,Buy,ProfitTarget,False,43.12,52.1,0.0,0.0,0.57,ranging,0.5,0.5
7,2024-11-18 09:00:00,long,91659.36,92178.12,91056.16,0.119098,52.42,10982.71,StrongBuy,ProfitTarget,False,41.41,39.89,0.0,0.0,0.74,ranging,0.93,1.5
7,2024-11-18 11:00:00,long,91835.84,91032.33,91070.4,0.11944,-105.31,10877.39,Buy,StopLoss,False,42.36,45.08,0.0,0.0,0.57,ranging,0.5,1.0
7,2024-11-18 13:00:00,long,91061.59,90127.69,90161.37,0.119299,-120.66,10756.73,StrongBuy,StopLoss,False,50.83,52.12,0.0,0.0,0.66,ranging,0.55,1.5
7,2024-11-18 15:30:00,long,90393.2,92385.45,89484.35,0.108165,207.04,10963.78,StrongBuy,ProfitTarget,False,62.76,70.69,0.0,0.0,0.76,strong_uptrend,0.44,0.5
7,2024-11-18 16:30:00,long,92435.45,91531.99,91567.21,0.11846,-116.34,10847.43,StrongBuy,StopLoss,False,63.74,60.63,0.0,0.0,0.86,strong_uptrend,0.58,0.5
7,2024-11-18 18:30:00,long,91529.18,90661.96,90696.73,0.118362,-111.87,10735.56,StrongBuy,StopLoss,False,57.91,50.56,0.0,0.0,0.86,strong_uptrend,0.65,1.5
7,2024-11-18 20:00:00,long,89920.29,91801.61,89100.84,0.062804,113.28,10848.84,StrongBuy,ProfitTarget,False,49.37,45.26,0.0,0.0,0.66,ranging,0.47,0.5
7,2024-11-18 21:30:00,short,91794.2,91375.9,92525.01,0.118036,40.13,10888.97,Sell,ProfitTarget,False,37.7,33.91,0.0,0.0,0.65,ranging,0.5,1.0
7,2024-11-18 23:30:00,long,91255.89,90595.64,90633.53,0.119172,-87.95,10801.02,Buy,StopLoss,False,26.52,23.86,0.0,0.0,0.64,ranging,0.5,0.5
7,2024-11-19 00:30:00,long,90540.33,91089.66,89876.26,0.119142,56.2,10857.22,Buy,ProfitTarget,False,34.31,29.5,0.0,0.0,0.64,ranging,0.5,0.5
7,2024-11-19 04:00:00,long,91146.94,91675.61,90492.01,0.118966,53.59,10910.81,Buy,QuickProfit,False,41.08,28.58,0.0,0.0,0.64,ranging,0.5,3.0
7,2024-11-19 11:30:00,long,91973.54,91695.48,91134.73,0.118479,-42.25,10868.56,StrongBuy,StagnantExit,False,48.68,51.0,0.0,0.0,0.58,ranging,0.69,5.5
7,2024-11-19 12:30:00,short,91692.12,92225.83,92191.84,0.118382,-72.49,10796.07,StrongSell,StopLoss,False,54.29,38.34,0.0,0.0,0.6,ranging,0.46,0.5
7,2024-11-19 14:00:00,long,92279.45,91817.16,91855.55,0.116843,-63.21,10732.86,Buy,StopLoss,False,55.89,50.85,0.0,0.0,0.6,ranging,0.5,0.5
7,2024-11-19 15:30:00,short,91861.32,92414.58,92380.14,0.09917,-62.68,10670.18,StrongSell,StopLoss,False,54.91,56.15,0.0,0.0,0.6,ranging,0.45,0.5
7,2024-11-19 18:00:00,long,92649.34,93706.27,92169.18,0.115018,112.4,10782.58,Buy,ProfitTarget,False,61.74,57.83,0.0,0.0,0.61,uptrend_transition,0.5,1.5
